0 0.51603
0.25 0.5039899999999999
0.5 0.49399000000000004
0.75 0.47684000000000004
1 0.46556
1.25 0.45387999999999995
1.5 0.44076000000000004
1.75 0.42882
2 0.41528
2.25 0.3993
2.5 0.38949
2.75 0.37293
3 0.35965
3.25 0.34534
3.5 0.32987999999999995
3.75 0.31782
4 0.30172
4.25 0.28656000000000004
4.5 0.27414000000000005
4.75 0.25973999999999997
5 0.24302
5.25 0.22945000000000004
5.5 0.21509999999999996
5.75 0.20298000000000005
6 0.18955
6.25 0.17557999999999996
6.5 0.16147999999999996
6.75 0.15054999999999996
7 0.13771999999999995
7.25 0.12605999999999995
7.5 0.11297000000000001
7.75 0.10199000000000003
8 0.09321000000000002
8.25 0.08145999999999998
8.5 0.07460999999999995
8.75 0.06530000000000002
9 0.05718000000000001
9.25 0.05073000000000005
9.5 0.04373000000000005
9.75 0.03752
10 0.03186
