0 0.29233200000000004
0.25 0.27993599999999996
0.5 0.26796
0.75 0.25704800000000005
1 0.24567799999999995
1.25 0.23242600000000002
1.5 0.22016800000000003
1.75 0.20916599999999996
2 0.19712799999999997
2.25 0.18690799999999996
2.5 0.17477399999999998
2.75 0.16194799999999998
3 0.15226799999999996
3.25 0.14086600000000005
3.5 0.13056
3.75 0.11978200000000006
4 0.10971399999999998
4.25 0.09968999999999995
4.5 0.09160800000000002
4.75 0.08216199999999996
5 0.073874
5.25 0.06571800000000005
5.5 0.05823800000000001
5.75 0.052008000000000054
6 0.045096000000000025
6.25 0.03990400000000005
6.5 0.03442999999999996
6.75 0.029491999999999963
7 0.02497400000000005
7.25 0.02116399999999996
7.5 0.017793999999999977
7.75 0.014544000000000001
8 0.01197999999999999
8.25 0.009539999999999993
8.5 0.00763999999999998
8.75 0.006121999999999961
9 0.004862000000000033
9.25 0.0036720000000000086
9.5 0.002762000000000042
9.75 0.0021780000000000133
10 0.0015640000000000098
