0 0.7082032022021032
0.25 0.7027180705813936
0.5 0.6970477953931221
0.75 0.6911866462684426
1 0.6851288205303152
1.25 0.6788684573752154
1.5 0.672399654300855
1.75 0.6657164859990519
2 0.6588130259453535
2.25 0.6516833709287156
2.5 0.6443216687750719
2.75 0.6367221495275128
3 0.6288791603525046
3.25 0.6207872044454026
3.5 0.6124409842087625
3.75 0.6038354489726943
4 0.5949658475167721
4.25 0.5858277856366855
4.5 0.5764172889746149
4.75 0.5667308712988836
5 0.5567656083742394
5.25 0.5465192175075436
5.5 0.5359901427829475
5.75 0.525177645914059
6 0.5140819025363061
6.25 0.5027041036389188
6.5 0.491046561691017
6.75 0.47911282084872575
7 0.4669077704389092
7.25 0.45443776069932584
7.5 0.44171071951470786
7.75 0.4287362686242479
8 0.41552583749002814
8.25 0.4020927727112008
8.5 0.3884524405498769
8.75 0.37462231980820887
9 0.36062208197066914
9.25 0.3464736552119663
9.5 0.3322012685829031
9.75 0.31783147243992066
10 0.30339313099796916
