0 0.5131550150422032
0.25 0.5017540619221605
0.5 0.49007360969596797
0.75 0.47811730903303234
1 0.46589016524069976
1.25 0.4533986541375776
1.5 0.44065083880745615
1.75 0.4276564856865454
2 0.4144271781491132
2.25 0.4009764254505164
2.5 0.38731976456686346
2.75 0.37347485214380904
3 0.35946154344202297
3.25 0.3453019548548728
3.5 0.3310205062884924
3.75 0.31664393945208646
4 0.3022013079261194
4.25 0.2877239347795829
4.5 0.2732453335186943
4.75 0.25880108829359366
5 0.24442868959313957
5.25 0.23016732214649793
5.5 0.21605760244765407
5.75 0.2021412642450749
6 0.18846079150706313
6.25 0.17505899978872605
6.5 0.16197856858211554
6.75 0.14926152910595902
7 0.13694871404743703
7.25 0.125079177948682
7.5 0.11368959915762936
7.75 0.10281367643865674
8 0.09248153534601282
8.25 0.0827191611693795
8.5 0.07354787652251094
8.75 0.0649838823163022
9 0.05703788079725432
9.25 0.04971479842005505
9.5 0.043013624469156936
9.75 0.036927378503748644
10 0.03144321588528396
