0 0.29213901826285904
0.25 0.2803747711192562
0.5 0.26853396155085396
0.75 0.25663864931754665
1 0.24471263647533972
1.25 0.2327814233814562
1.5 0.22087213625899338
1.75 0.20901342333781717
2 0.19723531683693385
2.25 0.1855690584414945
2.5 0.174046886472318
2.75 0.16270178366185123
3 0.1515671853476922
3.25 0.14067664897648766
3.5 0.13006348707187773
3.75 0.11976036724427037
4 0.10979888437897194
4.25 0.10020911178979451
4.5 0.09101913980956576
4.75 0.08225461193341536
5 0.07393827014711012
5.25 0.06608952236060771
5.5 0.058724045817543286
5.75 0.05185344085289652
6 0.045484949316386664
6.25 0.03962125127420868
6.5 0.034260352175512494
6.75 0.029395570484713154
7 0.02501563284147123
7.25 0.021104880173446475
7.5 0.017643583966163678
7.75 0.014608367261940742
8 0.011972720144284615
8.25 0.009707594741614676
8.5 0.00778206046402443
8.75 0.006163996591519745
9 0.0048207967720862565
9.25 0.0037200587323807975
9.5 0.0028302327511317005
9.75 0.0021212042942293217
10 0.001564789636945162
