0 0.07864960352514255
0.25 0.07276415265482616
0.5 0.06706519832961277
0.75 0.06156672919780448
1 0.056281951976541456
1.25 0.051223105974746164
1.5 0.0464012759560713
1.75 0.04182620734855852
2 0.03750612835892597
2.25 0.033447584027536226
2.5 0.029655287626036808
2.75 0.02613199501109781
3 0.022878407561085334
3.25 0.019893109096123962
3.5 0.01717254167924598
3.75 0.014711024390164418
4 0.012500818040737549
4.25 0.010532237368452213
4.5 0.00879381053056083
4.75 0.007272483782858941
5 0.00595386714777868
5.25 0.0048225147683239045
5.5 0.003862231642810132
5.75 0.003056396691939023
6 0.0023882907809328335
6.25 0.0018414175522474818
6.5 0.001399804839480212
6.75 0.0010482751075194252
7 0.0007726748153784602
7.25 0.0005600547732284578
7.5 0.00039879633515915724
7.75 0.0002786814345548394
8 0.0001909077740759879
8.25 0.00012805364034629285
8.5 0.00008399953917903602
8.75 0.000053815892659070386
9 0.00003362722841959709
9.25 0.000020463545600923894
9.5 0.000012108893277018584
9.75 0.000006955783780848712
10 0.0000038721082155079856
