0 0.77527
0.25 0.7705
0.5 0.76819
0.75 0.7575000000000001
1 0.7535499999999999
1.25 0.7454799999999999
1.5 0.73953
1.75 0.73079
2 0.72889
2.25 0.71939
2.5 0.71294
2.75 0.70202
3 0.6927300000000001
3.25 0.68502
3.5 0.67828
3.75 0.6702
4 0.65884
4.25 0.65358
4.5 0.6454599999999999
4.75 0.6344799999999999
5 0.61985
5.25 0.61427
5.5 0.60004
5.75 0.59291
6 0.58196
6.25 0.57213
6.5 0.5568299999999999
6.75 0.5471699999999999
7 0.53586
7.25 0.52503
7.5 0.5111600000000001
7.75 0.501
8 0.48784000000000005
8.25 0.47643
8.5 0.46453
8.75 0.45018
9 0.43754000000000004
9.25 0.42272
9.5 0.40954
9.75 0.39803999999999995
10 0.38264
