0 0.5748800000000001
0.25 0.5655399999999999
0.5 0.55802
0.75 0.5483199999999999
1 0.53389
1.25 0.52248
1.5 0.51376
1.75 0.49860000000000004
2 0.48862000000000005
2.25 0.47780999999999996
2.5 0.46904999999999997
2.75 0.45443999999999996
3 0.44177999999999995
3.25 0.42865
3.5 0.41706
3.75 0.40217
4 0.3913
4.25 0.3751
4.5 0.36311000000000004
4.75 0.35167000000000004
5 0.33619
5.25 0.32242000000000004
5.5 0.30755
5.75 0.2932
6 0.28176
6.25 0.26559999999999995
6.5 0.25297000000000003
6.75 0.23829
7 0.22531999999999996
7.25 0.21308000000000005
7.5 0.19981000000000004
7.75 0.18642999999999998
8 0.17157
8.25 0.16107000000000005
8.5 0.1502
8.75 0.13656000000000001
9 0.12494000000000005
9.25 0.11546999999999996
9.5 0.10655999999999999
9.75 0.09763
10 0.08616000000000001
